Date,FarmName,Plot Area in m2,Activity,Image_url,sequence of visit,tillage,DAP(kg),MOP(kg),SEED,GERMINATION VALUE(%),Channels Constructed,Sprinker installed,Irrigation Done,Seed Variety,Activity image,Growth Stage/Alert,Weeding,Soil,Severity,Weeding Done,Fertilization Done,Tiller value
17/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
17/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Rakesh1,1534,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Rakesh2,665,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Rakesh3,337,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
17/06/2024,Rakesh4,578,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,87
18/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
18/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
18/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
18/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas11,1382,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
18/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
18/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
18/06/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,87
19/06/2024,Rajendra5,219,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra6,157,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra4,1034,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra7,327,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Dev prakash1,1052,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Dinesh2,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Dev prakash2,647,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra8,359,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Jagdev1,2833,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh1,1534,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh2,665,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh3,337,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh4,578,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh5,89,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh6,95,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh11,258,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh10,385,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh9,420,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh8,525,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra2,956,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra3,661,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra1,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Dev prakash3,728,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Dev prakash4,2347,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Dinesh1,1757,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Jaydev3,952,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Jaydev2,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rakesh7,45,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
19/06/2024,Rajendra4,1034,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
22/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
22/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
22/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas11,1382,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
22/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
22/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
22/06/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh1,1534,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh2,665,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh3,337,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh4,578,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh5,89,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh6,95,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh11,258,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh10,385,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh9,420,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rakesh8,525,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra5,219,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra6,157,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra4,1034,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra7,327,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Dev prakash1,1052,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Dinesh1,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Dev prakash2,647,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra8,359,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Jagdev1,2833,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Somdev1,6829,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra2,956,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra3,661,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Rajendra1,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Dev prakash3,728,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Dev prakash4,2347,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Dinesh2,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Jaydev3,952,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Jaydev2,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
24/06/2024,Jaydev1,444,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
25/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
25/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
25/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas11,1382,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
25/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
25/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
25/06/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh1,1534,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh2,665,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh3,337,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh4,578,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh5,89,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh6,95,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh11,258,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh10,385,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh9,420,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh8,525,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rajendra5,219,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rajendra6,157,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rajendra4,1034,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rajendra7,327,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Dev prakash1,1052,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Dinesh1,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Dev prakash2,647,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rajendra8,359,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Jagdev1,2833,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Somdev1,6829,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rajendra2,956,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rajendra3,661,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Dev prakash3,728,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Dev prakash4,2347,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Dinesh2,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Jaydev3,952,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Jaydev2,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Jaydev1,444,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
26/06/2024,Rakesh7,45,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
27/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
27/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
27/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas11,1382,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
27/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
27/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
27/06/2024,Mahendra1,1630,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
10/06/2024,Mahendra1,1630,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,60
28/06/2024,Rakesh1,1534,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh2,665,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh3,337,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh4,578,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh5,89,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh6,95,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh11,258,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh10,385,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh9,420,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh8,525,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra5,219,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra6,157,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra4,1034,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra7,327,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Dev prakash1,1052,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Dinesh1,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Dev prakash2,647,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra8,359,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Jagdev1,2833,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Somdev1,6829,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra2,956,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra3,661,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Dev prakash3,728,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Dev prakash4,2347,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Dinesh2,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Jaydev3,952,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Jaydev2,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Jaydev1,444,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rakesh7,45,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Rajendra1,389,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
28/06/2024,Jagdev1,2833,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
28/06/2024,Jaydev1,444,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
28/06/2024,Jaydev3,952,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
28/06/2024,Jaydev2,389,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
29/06/2024,Charandas1,1224,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
29/06/2024,Charandas2,1620,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas3,997,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
29/06/2024,Charandas4,862,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas5,1249,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas6,3681,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas7,386,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas8,981,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas9,338,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,86
29/06/2024,Charandas10,1436,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas11,1382,Intercultural(weeding operation),,,,,,,,,,,,,,,,,TRUE,,
29/06/2024,Charandas12,1227,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas13,396,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas14,776,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas15,1013,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas16,164,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas17,2781,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas18,938,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Charandas19,658,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,80
29/06/2024,Charandas20,3291,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Nain singh1,2685,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Nain singh2,2792,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Nain singh3,773,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Nain singh4,3355,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Ramesh1,4710,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Ramesh2,634,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Ramesh3,809,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
29/06/2024,Ramesh4,917,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh1,1534,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh2,665,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh3,337,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh4,578,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh5,89,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh6,95,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh11,258,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh10,385,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh9,420,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rakesh8,525,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rajendra5,219,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rajendra6,157,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rajendra4,1034,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rajendra7,327,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Dev prakash1,1052,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Dinesh1,399,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Dev prakash2,647,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rajendra8,359,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Jagdev1,2833,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Somdev1,6829,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
01/07/2024,Rajendra2,956,Crop monitoring observation,,,,,,,,,,,,,,,,low,,,85
